nome_fantasia;cnae_principal;municipio-id;estado-sigla;bairro
REIS REPRESENTACOES;4789004;4305108;RS;JARDELINO RAMOS
BATISTA;4712100;4305108;RS;CHARQUEADAS
MERCADO LIMA;4712100;4305108;RS;SANTA CATARINA
ALEXANDRA PAIM CECATTO;4789004;4305108;RS;SAO CRISTOVAO
IRMAO BICHO;9609208;4305108;RS;SANTA CATARINA
BIBIANA FELICIA'S ESTETICA ANIMAL;9609208;4305108;RS;RIO BRANCO
EMPORIO DAS RACOES;4789004;4305108;RS;NOSSA SENHORA DE LOURDES
MINIMERCADO MARCOS;4712100;4305108;RS;SANTA FE
FABI PET HOUSE;9609208;4305108;RS;INTERLAGOS
TMRD;4789004;4305108;RS;PANAZZOLO
BARBER DOG;9609208;4305108;RS;CENTRO
BAR GILMAR;4712100;4305108;RS;NOSSA SENHORA DAS GRACAS
CONVRE MULTICOMERCIO;4712100;4305108;RS;PIO X
ALEMIX;4691500;4305108;RS;RIO BRANCO
SUPER CRISAN;4711302;4305108;RS;ESPLANADA
CARINHOS PET SERVICOS DE BANHO E TOSA L;9609208;4305108;RS;ESPLANADA
CONSULTORIO VETERINARIO MEDIANEIRA;7500100;4305108;RS;MEDIANEIRA
SENCER SERVIS E COMERCIO;4712100;4305108;RS;ANA RECH
STOK CENTER;4711301;4305108;RS;SAGRADA FAMILIA
MERCADO VITORIA REDE DAX;4712100;4305108;RS;SANTA CATARINA
CHEILA NIENOW;9609208;4305108;RS;SAO CAETANO
CMV EMPRESA;9609208;4305108;RS;CHARQUEADAS
MERCEARIA SANTA EDWIGES;4712100;4305108;RS;SANTA CATARINA
AGROPET WD MELO;4789004;4305108;RS;CIDADE NOVA
EDIANE LANG;9609208;4305108;RS;DESVIO RIZZO
AUREA KAMINSKI REPRESENTACOES;4789004;4305108;RS;CIDADE NOVA
EMPORIO IMIGRANTE;4712100;4305108;RS;NOSSA SENHORA DE LOURDES
EMPORIO DAS CARNES;4712100;4305108;RS;DE LAZZER
KEFOFUXOS;9609208;4305108;RS;DESVIO RIZZO
ABC PET SHOP;9609208;4305108;RS;CRUZEIRO
MERCEARIA ALVES;4712100;4305108;RS;CHARQUEADAS
MUNDO APARTE CAXIAS;7500100;4305108;RS;CENTRO
RBC NEUROFTALMOLOGIA VETERINARIA;7500100;4305108;RS;PETROPOLIS
AGROPET CANTO VERDE;4789004;4305108;RS;DIAMANTINO
GUSTAVO MARQUES DE FREITAS;8011102;4305108;RS;CHARQUEADAS
PET LIFE;9609208;4305108;RS;NOSSA SENHORA DE LOURDES
MERCADO KL;4712100;4305108;RS;SANTA FE
COMARIM SUPERMERCADOS;4711302;4305108;RS;ESPLANADA
FRUTEIRA LUIGUI;4712100;4305108;RS;KAYSER
SACOLAO DA FAMILIA;4712100;4305108;RS;BELA VISTA
PRETTY DOG - ATELIE DE BANHO E TOSA;9609208;4305108;RS;SANTA FE
PELUOSA PET SHOP;4789004;4305108;RS;PLANALTO
MULTI VILLAGIO;4711302;4305108;RS;SANTA CATARINA
SANTOS DIVERSOS;4712100;4305108;RS;PIONEIRO
LEONARDO MARTINI;9609208;4305108;RS;SALGADO FILHO
GUSTAVO SILVA;9609208;4305108;RS;CIDADE NOVA
BABA DE PETS IVANA;9609208;4305108;RS;PETROPOLIS
CINTIA RIBEIRO;4712100;4305108;RS;VILA SECA
VIDI AVES ORNAMENTAIS;0159802;4305108;RS;SAO LUIZ
A CASA DO LORD;0159802;4305108;RS;NOSSA SENHORA DE LOURDES
ARMAZEM 3828;4712100;4305108;RS;BELA VISTA
SOLDERA AGROPECUARIA;4789004;4305108;RS;NOSSA SRA. LOURDES
NESS;4712100;4305108;RS;DESVIO RIZZO
BAR MEDIANEIRA;4712100;4305108;RS;MEDIANEIRA
BAR DO PEDRAO;4712100;4305108;RS;DIAMANTINO
DOG VILLE;9609208;4305108;RS;SETIMA LEGUA
BAR E ARMAZEM SCHIAVO;4712100;4305108;RS;CRUZEIRO
BICHANO VETERINARIA E PET SHOP;4789004;4305108;RS;BELA VISTA
TORDILHO NEGRO AGROPECUARIA;4789004;4305108;RS;SAO CIRO
MULTIFERNANDES;4711302;4305108;RS;SAO JOSE
BAR E ARMAZEM SERRANO;4712100;4305108;RS;SAO CAETANO
FISCHER DISTRIBUIDORA;4712100;4305108;RS;BELA VISTA
MERCADO MIFRAM;4712100;4305108;RS;RIO BRANCO
ARMAZEM DO CAMPO AGROPECUARIA;4789004;4305108;RS;SAO LEOPOLDO
MINI MERCADO DACOI;4712100;4305108;RS;NOSSA SENHORA DE FATIMA
O BOTECARIO;4712100;4305108;RS;PRESIDENTE VARGAS
MERCADO BIBERG;4712100;4305108;RS;DESVIO RIZZO
JOSE VALDEVIR;4712100;4305108;RS;ANA RECH
MINI MERCADO H.S.;4712100;4305108;RS;DESVIO RIZZO
MINI MERCADO BOM GOSTO DFP.;4712100;4305108;RS;CIDADE NOVA
CENTRO VETERINARIO MURIALDO;7500100;4305108;RS;ANA RECH
REVITALLE PET;7500100;4305108;RS;SAGRADA FAMILIA
MERCADO GAUCHO;4712100;4305108;RS;PRESIDENTE VARGAS
CORREA EMPREENDIMENTOS;4789004;4305108;RS;SAO CRISTOVAO
SAPARINHAS PET SHOP;4789004;4305108;RS;SAO JOSE
POINT DA BOLA ALMOCO, VIANDA, LANCHES E BEBIDAS;4712100;4305108;RS;SALGADO FILHO
MERCEARIA SAO CRISTOVAO;4712100;4305108;RS;SAO CRISTOVAO
PET STOP;4789004;4305108;RS;PIO X
FRUTEIRA E MERCEARIA DO INDIO;4712100;4305108;RS;CRISTO REDENTOR
MERCEARIA DELICIATA;4712100;4305108;RS;SAO CAETANO
MERCADO LUCENA;4712100;4305108;RS;SANTA FE
CLINICA MEDICO VETERINARIA;7500100;4305108;RS;CRUZEIRO
CASA DE RACOES DECO;4789004;4305108;RS;PLANALTO
ESTACAO ZEN PET SHOP;4789004;4305108;RS;DESVIO RIZZO
BICHOMANIA;4789004;4305108;RS;NOSSA SENHORA DE LOURDES
AGROPECUARIA, FERRAGEM E BAZAR BH;4789004;4305108;RS;SANTA FE
ARMAZEM CARAVAGGIO;4712100;4305108;RS;NOSSA SENHORA DE FATIMA
SO PRANIMAIS;4789004;4305108;RS;ESPLANADA
AGROPET COMPANY;4789004;4305108;RS;NOSSA SENHORA DO ROSARIO
COMANDUS K9 ADESTRAMENTO;9609207;4305108;RS;NOSSA SENHORA DE FATIMA
MERCADO SEGALA;4712100;4305108;RS;BRANDALISE
MIX IPIRANGA;4712100;4305108;RS;ESPLANADA
ESQUINA DA RACAO;4789004;4305108;RS;RIO BRANCO
PET SHOP ANIMANIIA;4789004;4305108;RS;SAO PELEGRINO
LOVE PETS;9609208;4305108;RS;CRUZEIRO
MERCADO ZEUS;4712100;4305108;RS;CIDADE NOVA
SANCHEZ DISTRIBUIDORA;4691500;4305108;RS;PETROPOLIS
AGROPET ARMAZEM DOS BICHOS;4789004;4305108;RS;KAYSER
TIO CAMBA MERCEARIA E CONVENIENCIAS;4712100;4305108;RS;SERRANO
COMUNIDADE CORACAO ANIMAL;4789004;4305108;RS;CENTRO
CT NATHAN SOUZA;0159802;4305108;RS;SAMUARA
CPET DISTRIBUIDORA DO BRASIL;4789004;4305108;RS;EXPOSICAO
AGROGRAFE;4789004;4305108;RS;JARDELINO RAMOS
LAGUERRE;4712100;4305108;RS;UNIVERSITARIO
SUPER RIO BRANCO;4711302;4305108;RS;MARECHAL FLORIANO
F.I REPRESENTACOES;4712100;4305108;RS;MARECHAL FLORIANO
MASCOTY;9609208;4305108;RS;PANAZZOLO
CUSCO PET SHOP;9609208;4305108;RS;CIDADE NOVA
BICHOS E CAPRICHOS;9609208;4305108;RS;CRUZEIRO
FEIRA DE PASCOA GRAMADOWAY;4712100;4305108;RS;SANTA CATARINA
DOG DREAMS;9609208;4305108;RS;RIO BRANCO
EMPORIO DAS FRUTAS;4712100;4305108;RS;DESVIO RIZZO
PET CONCEPT;9609208;4305108;RS;SANVITTO
MERCADO NOVO SUPER;4712100;4305108;RS;SAO CRISTOVAO
PETVILA;9609208;4305108;RS;PLANALTO
MINI MERCADO PRIMAVEIRA;4712100;4305108;RS;PIONEIRO
DINDA LACOS PET;4789004;4305108;RS;SAO JOSE
MINI MERCADO PLANALTO;4712100;4305108;RS;PLANALTO
MERCADO ALTO DA SERRA;4712100;4305108;RS;ALTOS DE GALOPOLIS
RECREA PET HOTEL;9609207;4305108;RS;NOSSA SENHORA DA SAUDE
CANTITO;4712100;4305108;RS;SAO LUIZ
MINI MERCADO EMANUEL;4712100;4305108;RS;CHARQUEADAS
VETERINARIA SAO LEOPOLDO;4789004;4305108;RS;SAO LEOPOLDO
JR CASQUEAMENTO E FERRAGEAMENTO;9609208;4305108;RS;ESPLANADA
CENTRAL DE RACOES;4789004;4305108;RS;CINQUENTENARIO
SACOLAO PIERI;4712100;4305108;RS;SAO CIRO
PATINHAS DE LUXO;9609208;4305108;RS;ANA RECH
ROTA DO DOCE;4712100;4305108;RS;NOSSA SENHORA DE FATIMA
SER CALIFORNIA;4712100;4305108;RS;ESPLANADA
MEU PET CLINICA VETERINARIA;7500100;4305108;RS;DESVIO RIZZO
AGROPET RC;9609208;4305108;RS;CINQUENTENARIO
AGROPECUARIA FUHR;4789004;4305108;RS;SANTA CORONA
CENTRO ESTETICO ANIMAL HENTZ;9609208;4305108;RS;PLANALTO
MERCEARIA JP;4712100;4305108;RS;ESPLANADA
CARINHOS PET SHOP;9609208;4305108;RS;PLANALTO
CASA DE CARNES ALTAS HORAS;4712100;4305108;RS;PIO X
FUBIKA MINI MERCADO;4712100;4305108;RS;JARDIM AMERICA
CONCEITO ANIMAL;4789004;4305108;RS;SAO PELEGRINO
SUPERMERCADO PERONDI;4711302;4305108;RS;FAZENDA SOUZA
MINI MERCADO OLIVEIRA;4712100;4305108;RS;SAO VICTOR COHAB
MERCADO NEGRINHO;4712100;4305108;RS;PIONEIRO
SALAO DUS BICHOS;9609208;4305108;RS;JARDIM AMERICA
TELA KIDS - REDES DE PROTECAO;4789004;4305108;RS;SAO LEOPOLDO
HOTELARIA DE EQUINOS CASTILHOS;9609207;4305108;RS;SAO CRISTOVAO
INVERNADA DA VASSOURA;7500100;4305108;RS;VILA SECA
CARNES & CIA PREMIUN;4712100;4305108;RS;SANTA CATARINA
RIMPET;7500100;4305108;RS;NOSSA SENHORA DE LOURDES
BARU PET SHOP;9609208;4305108;RS;JARDIM AMERICA
ITHIANA GASPARIN;9609208;4305108;RS;MARECHAL FLORIANO
EDU RACOES;4789004;4305108;RS;CENTRO
BIONER AGRO E RACOES;4789004;4305108;RS;ESPLANADA
INSTRUDOG;9609207;4305108;RS;ANA RECH
MERCEARIA QUETAL E BAZAR;4712100;4305108;RS;PLANALTO
AGROPET LAZARETTI;4789004;4305108;RS;NOSSA SENHORA DA SAUDE
PET LOVERS;9609208;4305108;RS;DE LAZZER
DOG SPA PET SHOP;9609208;4305108;RS;JARDIM AMERICA
MERCADO BIRCK;4712100;4305108;RS;MEDIANEIRA
CHACARA DAS PATINHAS;9609208;4305108;RS;DISTRITO RURAL DE CRIUVA
MERCEARIA GAUDERIO;4712100;4305108;RS;ESPLANADA
ALEMAO AGROPECUARIO;4789004;4305108;RS;CHARQUEADAS
VIRTUAL GOLD;4789004;4305108;RS;NOSSA SENHORA DAS GRACAS
SACOLAO COLONIAL;4712100;4305108;RS;CENTRO
N B AGROPECUARIA;4789004;4305108;RS;NOSSA SENHORA DE FATIMA
CARDIOMEDVET;7500100;4305108;RS;SANTA CATARINA
ESPACO PET;9609208;4305108;RS;ESPLANADA
CABANHA VERON;0159802;4305108;RS;CRIUVA
TRIUNFO PET SHOP;9609208;4305108;RS;NOSSA SENHORA DO ROSARIO
PADARIA LA FLORA;4712100;4305108;RS;ANA RECH
SUPERMERCADO SOLARIUM;4711302;4305108;RS;ANA RECH
MERCADO ALPES;4712100;4305108;RS;NOSSA SENHORA DAS GRACAS
FRUTEIRA TERRA BOA LTDA;4712100;4305108;RS;PANAZZOLO
ZAGO PRODUTOS VETERINARIOS;4771704;4305108;RS;SAO VIRGILIO
SERRASUL RACOES;4789004;4305108;RS;INTERLAGOS
MERCADO ECONOMICO PLANALTO;4712100;4305108;RS;PLANALTO
RANCHO DA SERRA;4712100;4305108;RS;CRUZEIRO
BAR & MINI MERCADO RAMBO;4712100;4305108;RS;JARDELINO RAMOS
JUBA CANINA;9609208;4305108;RS;SALGADO FILHO
TENDA DA VANDA;4712100;4305108;RS;NOSSA SENHORA DE LOURDES
CASA DOS PETS;4789004;4305108;RS;SERRANO
BANHO E TOSA BELLO CAO;9609208;4305108;RS;SANTA CATARINA
PET DA PA;9609208;4305108;RS;CRUZEIRO
ESPACO DOS BICHOS RACOES E ACESSORIOS;4789004;4305108;RS;JARDIM ELDORADO
PET SITTER CUIDADORA A DOMICILIO;9609208;4305108;RS;MARECHAL FLORIANO
AMANDA VP;9609208;4305108;RS;NOSSA SENHORA DO ROSARIO
VETIS CENTRO DE ANALISES VETERINARIA;7500100;4305108;RS;RIO BRANCO
DOCE SABOR;4712100;4305108;RS;SANTA FE
FRUTEIRA DELFES;4712100;4305108;RS;ESPLANADA
RECANTO DA TERRA;0159802;4305108;RS;BRANDALISE
MERITA PET CARE;4789004;4305108;RS;PLANALTO
SUPERMERCADO SECULO XX;4712100;4305108;RS;SECULO XX
MERCADO CIDADE NOVA;4712100;4305108;RS;CIDADE NOVA
KASTELAO SUPERMERCADOS;4711302;4305108;RS;PANAZZOLO
MERCADO IDEAL;4712100;4305108;RS;RIO BRANCO
ADES COMERCIO E REPRESENTACOES;4623109;4305108;RS;CINQUENTENARIO
SHALAUER;4712100;4305108;RS;CHARQUEADAS
MERCADO VINHEDOS;4711302;4305108;RS;N. SRA  DA SAUDE
PARENTI;4712100;4305108;RS;RIO BRANCO
MERCADO MONTEIRO;4712100;4305108;RS;VILA IPE
SUPER FARAON;4712100;4305108;RS;SERRANO
DECODOGCARE;9609208;4305108;RS;CRISTO REDENTOR
MINHA QUITANDINHA;4712100;4305108;RS;CHARQUEADAS
ALTAS HORAS BEBIDAS E LANCHES;4712100;4305108;RS;SAO LEOPOLDO
MINI MERCADO DA MARLEI;4712100;4305108;RS;CIDADE NOVA
CLINICA VETERINARIA SALVARE;7500100;4305108;RS;BELA VISTA
SACOLAO REDE;4712100;4305108;RS;PLANALTO
MV TERECERIZACAO DE SERVICOS VETERINARIOS;7500100;4305108;RS;NOSSA SENHORA DE LOURDES
BEM-ESTAR;4789004;4305108;RS;PIO X
MENDES MERCEARIA;4712100;4305108;RS;ANA RECH
ARMAZEM DOCE TENTACAO;4712100;4305108;RS;SALGADO FILHO
MERCADO DANI;4712100;4305108;RS;DESVIO RIZZO
M. BORGES;4712100;4305108;RS;BRANDALISE
PET SHOP;4789004;4305108;RS;DESVIO RIZZO
MERCADO O TREVO;4712100;4305108;RS;PLANALTO
EMPORIO ATHENA;4712100;4305108;RS;SANVITTO
MERCEARIA;4712100;4305108;RS;SANTA FE
UNIAO MERCADO;4712100;4305108;RS;BELA VISTA
BANHO E TOSA JENI;9609208;4305108;RS;DIAMANTINO
VISAO DIFERENTE;4712100;4305108;RS;ESPLANADA
CAPIVARAS ESTETICA ANIMAL;9609208;4305108;RS;ESPLANADA
GUSTAVO LUZ;9609208;4305108;RS;PRESIDENTE VARGAS
SACOLAO KAISER LTDA;4712100;4305108;RS;KAYSER
ANDRES BANHO E TOSA;9609208;4305108;RS;EXPOSICAO
AGROPECUARIA SANTA MARTA;4789004;4305108;RS;ESPLANADA
POSSEIDON;4789004;4305108;RS;NOSSA SENHORA DE FATIMA
MERCADO LUCENA;4711302;4305108;RS;DISTRITO INDUSTRIAL
GINESA;4639702;4305108;RS;NOSSA SENHORA DE FATIMA
HOSPITAL VETERINARIO VITTA DE BICHO;7500100;4305108;RS;EXPOSICAO
K ROMES;4623109;4305108;RS;NOSSA SENHORA DE LOURDES
DOCTOR DOG;4771704;4305108;RS;MARECHAL FLORIANO
BASSO;9609208;4305108;RS;DESVIO RIZZO
MINI BORGES;4712100;4305108;RS;JARDELINO RAMOS
GIOVANI DE LIZ ADESTRADOR CANINO;9609207;4305108;RS;EXPOSICAO
BANHO E TOSA DA MARY;9609208;4305108;RS;SAO LEOPOLDO
RACOES LUZ;4789004;4305108;RS;CENTENARIO
MERCEARIA MRL;4712100;4305108;RS;SANTA CATARINA
CHARLOTTE PET SPA;9609208;4305108;RS;SAO PELEGRINO
BANHO E TOSA ARMAZEM DOS BICHOS;8011102;4305108;RS;KAYSER
CLINICA VETERINARIA POPULAR VITORIA STALLVIERI LTDA;7500100;4305108;RS;JARDIM ELDORADO
S;4789004;4305108;RS;SANTA CATARINA
LUCIA COLOMBO;4789004;4305108;RS;BELA VISTA
MERCADINHO DA DEIA;4712100;4305108;RS;CENTRO
JAMES DOG LOVE;4789004;4305108;RS;SANTA CATARINA
SEIDLER MINI MERCADO;4789004;4305108;RS;BELA VISTA
PET DO JUNIOR;9609208;4305108;RS;PIO X
RACOES CAROL;4789004;4305108;RS;JARDIM ELDORADO
YASMIN HOUSE;9609208;4305108;RS;JARDIM AMERICA
VETIS CENTRO DE ANALISES VETERINARIAS;7500100;4305108;RS;MEDIANEIRA
PET DA ANE;9609208;4305108;RS;ESPLANADA
BAR AEROPORTO;4712100;4305108;RS;ESPLANADA
AGRO GOBETTE;4789004;4305108;RS;SANTA FE
ROMANA RACOES E ACESSORIOS;4789004;4305108;RS;PIO X
MERCEARIA DA NENA;4712100;4305108;RS;NOSSA SENHORA DE FATIMA
FRANCINE ASSESSORIA DE CNC;4789004;4305108;RS;DE LAZZER
ANA CAROLINA;4789004;4305108;RS;SAO LEOPOLDO
CAO LIMPO PETSHOP;9609208;4305108;RS;CRUZEIRO
CLUBINHO ANIMAL;7500100;4305108;RS;CENTRO
ELITESHOPE MUNDO ANIMAL;4789004;4305108;RS;SANTA CATARINA
GABRIELA DIAS KRAUZE;7500100;4305108;RS;SANTA CATARINA
MIO MERCATO;4712100;4305108;RS;CENTRO
NATI AGROPECUARIA;4789004;4305108;RS;NOSSA SENHORA DE FATIMA
AVALIMENTOS;4712100;4305108;RS;SANTA CATARINA
SUPERMERCADO PIETROBELLI;4712100;4305108;RS;FORQUETA
ALEXANDRA ESTETICA ANIMAL;9609208;4305108;RS;SAO PEDRO DA TERCEIRA LEGUA
BELISSIMA PET;9609208;4305108;RS;SANTA CATARINA
ARTE SHOPPE CAXIAS;4712100;4305108;RS;SANTA CATARINA
PETLANDIA;7500100;4305108;RS;JARDIM AMERICA
POP PET CENTER;4623109;4305108;RS;SANVITTO
BOLICHO ROTA DOS TROPEIROS;4712100;4305108;RS;CRIUVA
VENDINHA DO SOBRADO;4712100;4305108;RS;SAO CAETANO
TIA SI PET SITTER;9609208;4305108;RS;CRISTO REDENTOR
MERCADO DUMONT;4712100;4305108;RS;SALGADO FILHO
TINY TAN PETSHOP;9609208;4305108;RS;ANA RECH
AGROPECUARIA DANELUZ;4789004;4305108;RS;CRUZEIRO
PETS E COMPANHIA;9609207;4305108;RS;CHARQUEADAS
MERCADO DAESQUINA;4712100;4305108;RS;SERRANO
DOC COMERCIO VAREJISTA DE RACOES;4789004;4305108;RS;NOSSA SENHORA DE LOURDES
DUCATI;0159802;4305108;RS;FAZENDA SOUZA
ANIMAL CENTER;9609208;4305108;RS;SAO PELEGRINO
MINI MERCADO LEMES E CHAVES;4712100;4305108;RS;DIAMANTINO
CAROLINA GUERRA MACHADO;9609208;4305108;RS;DESVIO RIZZO
PRO VAC;7500100;4305108;RS;SANTA CATARINA
ARMAZEM BARBOSA;4711301;4305108;RS;SANTOS DUMONT
MINI MERCADO MARTUR;4712100;4305108;RS;UNIVERSITARIO
MINIMERCADO ALECRIM DOURADO;4712100;4305108;RS;SAO VICTOR - COHAB
RESTAURANTE LOPES;4712100;4305108;RS;NOSSA SENHORA DE FATIMA
AGROPECUARIA RUSCELLO;4789004;4305108;RS;ANA RECH
ARMAZEM DUKET'S;4712100;4305108;RS;MARECHAL FLORIANO
AGROPECUARIA NEDEL;4789004;4305108;RS;ESPLANADA
NANVEC;4771704;4305108;RS;EXPOSICAO
BICHO CHEIROSO;9609208;4305108;RS;NOSSA SENHORA DA SAUDE
BARZIN;4712100;4305108;RS;CRUZEIRO
MINI MANDUKA DOCES;4712100;4305108;RS;CENTRO
MERCEARIA DO VEIO;4712100;4305108;RS;CIDADE NOVA
NATI PET BANHO E TOSA;9609208;4305108;RS;CENTRO
POINT ANIMAL;4789004;4305108;RS;NOSSA SENHORA DE LOURDES
PARAISO DAS PATAS PET CARE;9609208;4305108;RS;NOSSA SENHORA DA SAUDE
MERCADO DO LUIS;4712100;4305108;RS;JARDELINO RAMOS
SUPER AMERICA;4711302;4305108;RS;JARDIM AMERICA
PRI KLIPEL PET SHOP;4789004;4305108;RS;SANTO ANTONIO
MERCADO PG;4712100;4305108;RS;CRISTO REDENTOR
CASA DE CARNES E SACOLAO BAREA;4712100;4305108;RS;SAO PELEGRINO
GRIFE DOG;4789004;4305108;RS;SAO PELEGRINO
GIVI ALIMENTOS;4712100;4305108;RS;SANTA CATARINA
MIRIAM TATIANA PREUSSLER;9609208;4305108;RS;KAYSER
MAGIA PET;4789004;4305108;RS;RIO BRANCO
CENTRO DE DIAGNOSTICO PARQUE;7500100;4305108;RS;EXPOSICAO
AQUARIAMA;4789004;4305108;RS;CENTRO
SUPERMERCADO NORDESTE;4711302;4305108;RS;BELA VISTA
SUPER PASQUALI;4712100;4305108;RS;B SAGRADA FAMILIA
MERCADO ECONOMICO;4712100;4305108;RS;PARADA CRISTAL
ARMAZEM BORTOLOTTO;4712100;4305108;RS;MAL FLORIANO
SUPER FORLIN;4711302;4305108;RS;SANTA CATARINA
SACOLAO TROPICAL;4711302;4305108;RS;PIO X
MERCADO NEULS;4712100;4305108;RS;SANTA FE
SUPER BELLAN;4712100;4305108;RS;BELA VISTA
MINIMERCADO CASSIANDRO;4712100;4305108;RS;SANTA FE
PACK'S WAY;9609208;4305108;RS;BELA VISTA
SUPER RIO BRANCO;4711302;4305108;RS;RIO BRANCO
QUEIJARIA E CIA;4712100;4305108;RS;EXPOSICAO
RECREIO DOS BICHOS;9609208;4305108;RS;MARECHAL FLORIANO
MERCADO CV;4712100;4305108;RS;SANTA FE
NI REPRESENTACOES;4712100;4305108;RS;JARDIM DAS HORTENCIAS
LOLLYS PET SHOP;4789004;4305108;RS;SANTA FE
MERCEARIA SOUZA;4712100;4305108;RS;CIDADE NOVA
MERCADO VITORIA 2;4712100;4305108;RS;SAO VICTOR COHAB
MINI MERCADO SUZI;4712100;4305108;RS;CENTENARIO
ARMAZEM POSEBOM;4712100;4305108;RS;LOTEAMENTO CINQUENT
MINI MERCADO DO MANO;4712100;4305108;RS;POR DO SOL
MERCADO PIO X;4712100;4305108;RS;PIO X
SACOLAO NOSTRA GENTE;4712100;4305108;RS;CRUZEIRO
